PITCode,SurveyDate,SurveyYear,FLength,Bin,Season,SampleNum,ScaleFinalAge,Aged,Age,Notes
3DD.0077702132,5/8/2017,2017,103,100,Spring,17-69294,1:0,Aged,1,
3DD.007770EBD9,5/13/2017,2017,103,100,Spring,,,Unaged,,
3DD.00776FE22D,5/17/2017,2017,103,100,Spring,,,Unaged,,
3DD.00776EB440,5/22/2017,2017,103,100,Spring,,,Unaged,,
3DD.00776FE257,5/22/2017,2017,103,100,Spring,,,Unaged,,
3DD.00776FF57D,5/22/2017,2017,103,100,Spring,17-69356,1:0,Aged,1,
3DD.00776F9F13,5/25/2017,2017,103,100,Spring,,,Unaged,,
3DD.007770109E,5/25/2017,2017,103,100,Spring,17-69381,1:0,Aged,1,
3DD.00777069DF,5/25/2017,2017,103,100,Spring,,,Unaged,,
3DD.00776F0C8B,5/26/2017,2017,103,100,Spring,,,Unaged,,
3DD.00777098BB,5/29/2017,2017,103,100,Spring,,,Unaged,,
3DD.00776F5BE8,6/2/2017,2017,103,100,Spring,,,Unaged,,
3DD.0077B70702,4/10/2017,2017,104,100,Spring,,,Unaged,,
3DD.0077AEF982,4/12/2017,2017,104,100,Spring,,,Unaged,,
3DD.003BC9E1A8,5/3/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776E9C8D,5/6/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776F4CE7,5/6/2017,2017,104,100,Spring,,,Unaged,,
3DD.00777058AE,5/6/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776F9ECD,5/8/2017,2017,104,100,Spring,,,Unaged,,
3DD.0077702933,5/8/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776F57B3,5/9/2017,2017,104,100,Spring,17-69302,1:0,Aged,1,
3DD.0077704041,5/12/2017,2017,104,100,Spring,17-69310,1:0,Aged,1,
3DD.00776EA455,5/13/2017,2017,104,100,Spring,17-69318,1:0,Aged,1,
3DD.007770B093,5/13/2017,2017,104,100,Spring,,,Unaged,,
3DD.0077705BFD,5/14/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776EF594,5/17/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776F142D,5/17/2017,2017,104,100,Spring,17-69334,1:0,Aged,1,
3DD.00776F3BBB,5/17/2017,2017,104,100,Spring,,,Unaged,,
3DD.0077708B4F,5/23/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776FDD7A,5/24/2017,2017,104,100,Spring,17-69370,1:0,Aged,1,
3DD.00776F669E,5/26/2017,2017,104,100,Spring,17-69390,1:0,Aged,1,
3DD.00776F9AD2,5/26/2017,2017,104,100,Spring,,,Unaged,,
3DD.007770508B,5/26/2017,2017,104,100,Spring,,,Unaged,,
3DD.00776F7F42,5/2/2017,2017,105,100,Spring,,,Unaged,,
3DD.003BC9E1C2,5/3/2017,2017,105,100,Spring,,,Unaged,,
3DD.003BC9E1D3,5/4/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776E8BC5,5/5/2017,2017,105,100,Spring,17-69272,1:0,Aged,1,
3DD.00776ECFE6,5/5/2017,2017,105,100,Spring,,,Unaged,,
3DD.007770D070,5/5/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776F8174,5/6/2017,2017,105,100,Spring,,,Unaged,,
3DD.0077703440,5/6/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776E86B9,5/7/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776F0F6A,5/7/2017,2017,105,100,Spring,,,Unaged,,
3DD.0077703598,5/8/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776ECCA0,5/13/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776ECE2F,5/13/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776FD86E,5/13/2017,2017,105,100,Spring,,,Unaged,,
3DD.0077705B5D,5/13/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776F1758,5/14/2017,2017,105,100,Spring,,,Unaged,,
3DD.00777053A5,5/14/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776FDB00,5/15/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776F2D69,5/17/2017,2017,105,100,Spring,,,Unaged,,
3DD.0077707354,5/17/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776F1A97,5/20/2017,2017,105,100,Spring,,,Unaged,,
3DD.007770396E,5/22/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776F0867,5/23/2017,2017,105,100,Spring,17-69367,1:0,Aged,1,
3DD.007770466B,5/23/2017,2017,105,100,Spring,,,Unaged,,
3DD.007770AA07,5/24/2017,2017,105,100,Spring,,,Unaged,,
3DD.00776EB670,5/25/2017,2017,105,100,Spring,17-69382,1:0,Aged,1,
3DD.00777017EC,5/25/2017,2017,105,100,Spring,17-69383,1:0,Aged,1,
3DD.00776FB5DC,5/28/2017,2017,105,100,Spring,17-69400,1:0,Aged,1,
3DD.00776F1649,5/1/2017,2017,106,100,Spring,,,Unaged,,
3DD.0077701082,5/2/2017,2017,106,100,Spring,17-69251,1:0,Aged,1,
3DD.003BC9E193,5/4/2017,2017,106,100,Spring,,,Unaged,,
3DD.003BC9E195,5/4/2017,2017,106,100,Spring,,,Unaged,,
3DD.003BC9E1A2,5/4/2017,2017,106,100,Spring,,,Unaged,,
3DD.003BC9E1C8,5/4/2017,2017,106,100,Spring,,,Unaged,,
3DD.00776F4BB6,5/5/2017,2017,106,100,Spring,17-69267,1:0,Aged,1,
3DD.007770893C,5/6/2017,2017,106,100,Spring,17-69284,1:0,Aged,1,
3DD.007770732F,5/8/2017,2017,106,100,Spring,,,Unaged,,
3DD.00776F291B,5/13/2017,2017,106,100,Spring,17-69316,1:0,Aged,1,
3DD.007770A5F8,5/13/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770D650,5/13/2017,2017,106,100,Spring,,,Unaged,,
3DD.00776FE72F,5/17/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770069B,5/18/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770A669,5/19/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770218E,5/23/2017,2017,106,100,Spring,,,Unaged,,
3DD.0077707C06,5/23/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770CFBE,5/23/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770CCFD,5/24/2017,2017,106,100,Spring,17-69372,1:0,Aged,1,
3DD.007770398E,5/27/2017,2017,106,100,Spring,,,Unaged,,
3DD.007770E069,5/27/2017,2017,106,100,Spring,,,Unaged,,
3DD.00777051D1,5/28/2017,2017,106,100,Spring,17-69399,1:0,Aged,1,
3DD.00776EE61D,4/6/2017,2017,107,100,Spring,17-69203,2:0,Aged,2,
3DD.0077708A7C,4/30/2017,2017,107,100,Spring,,,Unaged,,
3DD.007770C0A5,5/5/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776E85B6,5/6/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776EB75B,5/6/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776EA15D,5/7/2017,2017,107,100,Spring,,,Unaged,,
3DD.0077703D06,5/7/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776F2AB7,5/9/2017,2017,107,100,Spring,,,Unaged,,
3DD.0077709D91,5/15/2017,2017,107,100,Spring,17-69324,1:0,Aged,1,
3DD.007770DAFC,5/15/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776FA598,5/16/2017,2017,107,100,Spring,,,Unaged,,
3DD.0077707C05,5/17/2017,2017,107,100,Spring,,,Unaged,,
3DD.007770F189,5/18/2017,2017,107,100,Spring,17-69341,1:0,Aged,1,
3DD.007770D370,5/20/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776F01AF,5/23/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776FA09B,5/23/2017,2017,107,100,Spring,17-69364,1:0,Aged,1,
3DD.0077705045,5/23/2017,2017,107,100,Spring,,,Unaged,,
3DD.00776FB611,5/25/2017,2017,107,100,Spring,,,Unaged,,
3DD.0077704CBE,4/6/2017,2017,108,100,Spring,,,Unaged,,
3DD.0077701D86,4/7/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776F68EF,4/25/2017,2017,108,100,Spring,17-69240,1:0,Aged,1,
3DD.00776FC490,5/2/2017,2017,108,100,Spring,,,Unaged,,
3DD.003BC9E189,5/3/2017,2017,108,100,Spring,,,Unaged,,
3DD.003BC9E1DD,5/4/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776EA77E,5/6/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776EBC41,5/6/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776EA61A,5/7/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776F8FB2,5/8/2017,2017,108,100,Spring,,,Unaged,,
3DD.0077708F7C,5/8/2017,2017,108,100,Spring,,,Unaged,,
3DD.0077708F4B,5/9/2017,2017,108,100,Spring,17-69301,1:0,Aged,1,
3DD.00776F43EA,5/13/2017,2017,108,100,Spring,,,Unaged,,
3DD.007770F108,5/13/2017,2017,108,100,Spring,,,Unaged,,
3DD.0077701304,5/17/2017,2017,108,100,Spring,,,Unaged,,
3DD.007770AD04,5/17/2017,2017,108,100,Spring,,,Unaged,,
3DD.0077708B1F,5/18/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776F054C,5/24/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776ED268,5/25/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776F3B5F,5/27/2017,2017,108,100,Spring,,,Unaged,,
3DD.00776FA8AD,5/1/2017,2017,109,100,Spring,,,Unaged,,
3DD.007770DA9E,5/6/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776FC6E7,5/7/2017,2017,109,100,Spring,17-69293,1:0,Aged,1,
3DD.00776FE31F,5/7/2017,2017,109,100,Spring,,,Unaged,,
3DD.0077707CB7,5/14/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776F91D3,5/15/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776F4450,5/17/2017,2017,109,100,Spring,,,Unaged,,
3DD.007770F6BA,5/17/2017,2017,109,100,Spring,,,Unaged,,
3DD.007770BF03,5/20/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776F76EA,5/22/2017,2017,109,100,Spring,,,Unaged,,
3DD.007770004C,5/22/2017,2017,109,100,Spring,,,Unaged,,
3DD.0077701348,5/23/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776EBC60,5/25/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776FBAC2,5/25/2017,2017,109,100,Spring,,,Unaged,,
3DD.00776FCF9C,5/25/2017,2017,109,100,Spring,,,Unaged,,
3DD.00777003AA,5/25/2017,2017,109,100,Spring,,,Unaged,,
3DD.007770BA43,5/25/2017,2017,109,100,Spring,17-69377,1:0,Aged,1,
3DD.00776E9D34,5/27/2017,2017,109,100,Spring,,,Unaged,,
3DD.00777072D5,6/2/2017,2017,109,100,Spring,,,Unaged,,
3DD.0077B68B46,4/18/2017,2017,110,110,Spring,17-69226,1:0,Aged,1,
3DD.007770F535,4/24/2017,2017,110,110,Spring,,,Unaged,,
3DD.00776FE71D,5/1/2017,2017,110,110,Spring,17-69249,1:0,Aged,1,
3DD.003BC9E1B7,5/3/2017,2017,110,110,Spring,,,Unaged,,
3DD.007770D432,5/6/2017,2017,110,110,Spring,,,Unaged,,
3DD.00776FB4FB,5/8/2017,2017,110,110,Spring,17-69300,1:0,Aged,1,
3DD.007770B78B,5/9/2017,2017,110,110,Spring,17-69303,1:0,Aged,1,
3DD.00776E9233,5/13/2017,2017,110,110,Spring,17-69319,1:0,Aged,1,
3DD.00776F8314,5/13/2017,2017,110,110,Spring,,,Unaged,,
3DD.00777077A9,5/14/2017,2017,110,110,Spring,17-69320,1:0,Aged,1,
3DD.00776E98B7,5/18/2017,2017,110,110,Spring,17-69342,1:0,Aged,1,
3DD.00776FF577,5/22/2017,2017,110,110,Spring,,,Unaged,,
3DD.007770270B,5/22/2017,2017,110,110,Spring,17-69358,1:0,Aged,1,
3DD.00776FEA2F,5/23/2017,2017,110,110,Spring,17-69368,1:0,Aged,1,
3DD.00776F5A75,5/24/2017,2017,110,110,Spring,17-69373,1:0,Aged,1,
3DD.00776EE13F,5/25/2017,2017,110,110,Spring,,,Unaged,,
3DD.00776EB268,5/26/2017,2017,110,110,Spring,,,Unaged,,
3DD.0077703D4C,5/27/2017,2017,110,110,Spring,,,Unaged,,
3DD.003BC9E1D0,5/4/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776FDB2A,5/6/2017,2017,111,110,Spring,,,Unaged,,
3DD.0077709C98,5/13/2017,2017,111,110,Spring,,,Unaged,,
3DD.007770F097,5/13/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776ED21C,5/14/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776F4DD0,5/14/2017,2017,111,110,Spring,,,Unaged,,
3DD.0077705330,5/17/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776EFBF4,5/19/2017,2017,111,110,Spring,17-69344,1:0,Aged,1,
3DD.00776FF4F1,5/22/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776FBC28,5/23/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776FEAA0,5/23/2017,2017,111,110,Spring,17-69365,1:0,Aged,1,
3DD.0077707236,5/23/2017,2017,111,110,Spring,,,Unaged,,
3DD.007770F4CD,5/23/2017,2017,111,110,Spring,,,Unaged,,
3DD.0077709D07,5/24/2017,2017,111,110,Spring,,,Unaged,,
3DD.00776FE484,5/25/2017,2017,111,110,Spring,17-69384,1:0,Aged,1,
3DD.00776EF5BA,5/26/2017,2017,111,110,Spring,,,Unaged,,
3DD.0077701ACF,5/29/2017,2017,111,110,Spring,17-78000,1:0,Aged,1,
3DD.00776F99CF,4/25/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776FA34C,5/5/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776FB2C7,5/5/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776EE766,5/6/2017,2017,112,110,Spring,17-69283,1:0,Aged,1,
3DD.007770438D,5/6/2017,2017,112,110,Spring,,,Unaged,,
3DD.0077704F39,5/6/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776FE358,5/13/2017,2017,112,110,Spring,,,Unaged,,
3DD.007770299A,5/13/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776E9A7A,5/16/2017,2017,112,110,Spring,,,Unaged,,
3DD.007770E821,5/16/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776EA5A2,5/17/2017,2017,112,110,Spring,17-69340,1:0,Aged,1,
3DD.00776FFF9D,5/17/2017,2017,112,110,Spring,,,Unaged,,
3DD.007770892E,5/17/2017,2017,112,110,Spring,,,Unaged,,
3DD.007770AC2E,5/18/2017,2017,112,110,Spring,,,Unaged,,
3DD.007770EBE5,5/19/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776EF2AC,5/20/2017,2017,112,110,Spring,17-69349,1:0,Aged,1,
3DD.007770E2DC,5/20/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776EB116,5/25/2017,2017,112,110,Spring,,,Unaged,,
3DD.00776EDFCF,5/27/2017,2017,112,110,Spring,17-69394,1:0,Aged,1,
3DD.00776FF1E9,5/30/2017,2017,112,110,Spring,17-78002,1:0,Aged,1,
3DD.00776EB585,4/24/2017,2017,113,110,Spring,,,Unaged,,
3DD.00776EF173,5/6/2017,2017,113,110,Spring,17-69277,1:0,Aged,1,
3DD.00777013C2,5/6/2017,2017,113,110,Spring,,,Unaged,,
3DD.00777036B0,5/12/2017,2017,113,110,Spring,,,Unaged,,
3DD.0077705892,5/13/2017,2017,113,110,Spring,,,Unaged,,
3DD.007770E2AE,5/14/2017,2017,113,110,Spring,,,Unaged,,
3DD.00776EC2F3,5/18/2017,2017,113,110,Spring,,,Unaged,,
3DD.00776F8DBF,5/20/2017,2017,113,110,Spring,,,Unaged,,
3DD.007770A498,5/20/2017,2017,113,110,Spring,,,Unaged,,
3DD.0077708E50,5/21/2017,2017,113,110,Spring,,,Unaged,,
3DD.00776F2AFB,5/23/2017,2017,113,110,Spring,16-69267,1:0,Aged,1,
3DD.00776F4234,5/23/2017,2017,113,110,Spring,,,Unaged,,
3DD.00776FD8E1,5/26/2017,2017,113,110,Spring,17-69388,1:0,Aged,1,
3DD.00776EDE4F,4/26/2017,2017,114,110,Spring,,,Unaged,,
3DD.00776E9D63,5/1/2017,2017,114,110,Spring,17-69250,1:0,Aged,1,
3DD.00776EAE25,5/1/2017,2017,114,110,Spring,,,Unaged,,
3DD.003BC9E1AD,5/3/2017,2017,114,110,Spring,,,Unaged,,
3DD.003BC9E1D1,5/4/2017,2017,114,110,Spring,,,Unaged,,
3DD.00776EBCDB,5/5/2017,2017,114,110,Spring,17-69266,1:0,Aged,1,
3DD.00776EE55E,5/5/2017,2017,114,110,Spring,,,Unaged,,
3DD.00776E9932,5/7/2017,2017,114,110,Spring,,,Unaged,,
3DD.0077700615,5/10/2017,2017,114,110,Spring,,,Unaged,,
3DD.00776EB4D1,5/15/2017,2017,114,110,Spring,17-69326,1:0,Aged,1,
3DD.007770BAF7,5/17/2017,2017,114,110,Spring,17-69339,1:0,Aged,1,
3DD.00776E2E20,5/18/2017,2017,114,110,Spring,,,Unaged,,
3DD.0077706AB8,5/20/2017,2017,114,110,Spring,17-69348,1:0,Aged,1,
3DD.007770B144,5/27/2017,2017,114,110,Spring,17-69395,1:0,Aged,1,
3DD.007770F785,5/28/2017,2017,114,110,Spring,,,Unaged,,
3DD.0077708409,5/30/2017,2017,114,110,Spring,,,Unaged,,
3DD.0077B7075D,4/10/2017,2017,115,110,Spring,,,Unaged,,
3DD.00776F5EBC,5/5/2017,2017,115,110,Spring,,,Unaged,,
3DD.00776EBCA0,5/17/2017,2017,115,110,Spring,17-69337,1:0,Aged,1,
3DD.007770FA44,5/17/2017,2017,115,110,Spring,,,Unaged,,
3DD.0077700355,5/19/2017,2017,115,110,Spring,,,Unaged,,
3DD.007770F344,5/20/2017,2017,115,110,Spring,,,Unaged,,
3DD.00776ECF8B,5/22/2017,2017,115,110,Spring,,,Unaged,,
3DD.00776F84FF,5/22/2017,2017,115,110,Spring,17-69360,1:0,Aged,1,
3DD.00776FFFB6,5/22/2017,2017,115,110,Spring,,,Unaged,,
3DD.00776F245A,5/23/2017,2017,115,110,Spring,17-69362,1:0,Aged,1,
3DD.007770E74A,5/25/2017,2017,115,110,Spring,17-69385,1:0,Aged,1,
3DD.0077709594,5/27/2017,2017,115,110,Spring,,,Unaged,,
3DD.007770DD89,5/27/2017,2017,115,110,Spring,,,Unaged,,
3DD.0077701350,5/28/2017,2017,115,110,Spring,,,Unaged,,
3DD.0077B5FEA5,4/14/2017,2017,116,110,Spring,,,Unaged,,
3DD.0077701813,5/1/2017,2017,116,110,Spring,,,Unaged,,
3DD.00776E9550,5/5/2017,2017,116,110,Spring,,,Unaged,,
3DD.00777019AA,5/8/2017,2017,116,110,Spring,,,Unaged,,
3DD.007770397F,5/8/2017,2017,116,110,Spring,,,Unaged,,
3DD.007770E094,5/18/2017,2017,116,110,Spring,,,Unaged,,
3DD.00776E849E,5/21/2017,2017,116,110,Spring,17-69354,1:0,Aged,1,
3DD.007770896C,5/25/2017,2017,116,110,Spring,17-69376,1:0,Aged,1,
3DD.00777055A2,5/26/2017,2017,116,110,Spring,,,Unaged,,
3DD.007770ECF7,5/27/2017,2017,116,110,Spring,,,Unaged,,
3DD.00777049A3,4/6/2017,2017,117,110,Spring,,,Unaged,,
3DD.003BC9E1B2,5/4/2017,2017,117,110,Spring,,,Unaged,,
3DD.00776F817F,5/8/2017,2017,117,110,Spring,,,Unaged,,
3DD.00776FDDD1,5/17/2017,2017,117,110,Spring,,,Unaged,,
3DD.00776F377E,5/20/2017,2017,117,110,Spring,,,Unaged,,
3DD.00776E9265,5/24/2017,2017,117,110,Spring,,,Unaged,,
3DD.0077709637,5/26/2017,2017,117,110,Spring,,,Unaged,,
3DD.00776EEE81,5/6/2017,2017,118,110,Spring,,,Unaged,,
3DD.00777066C1,5/13/2017,2017,118,110,Spring,,,Unaged,,
3DD.00776E9C3C,5/14/2017,2017,118,110,Spring,17-69322,1:0,Aged,1,
3DD.00776EB369,5/16/2017,2017,118,110,Spring,,,Unaged,,
3DD.00776E8C04,5/17/2017,2017,118,110,Spring,,,Unaged,,
3DD.00776E97F0,5/17/2017,2017,118,110,Spring,,,Unaged,,
3DD.007770815D,5/26/2017,2017,118,110,Spring,,,Unaged,,
3DD.00776F77F8,6/2/2017,2017,118,110,Spring,17-78004,1:0,Aged,1,
3DD.0077707543,4/7/2017,2017,119,110,Spring,,,Unaged,,
3DD.00776F9405,5/5/2017,2017,119,110,Spring,17-69273,1:0,Aged,1,
3DD.00776F19E3,5/7/2017,2017,119,110,Spring,,,Unaged,,
3DD.007770D041,5/10/2017,2017,119,110,Spring,17-69307,1:0,Aged,1,
3DD.0077708B31,5/20/2017,2017,119,110,Spring,17-69350,1:0,Aged,1,
3DD.0077B6A638,4/17/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776F3DB6,5/1/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776F0E67,5/6/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776F9636,5/6/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776FDDE9,5/6/2017,2017,120,120,Spring,,,Unaged,,
3DD.0077704444,5/9/2017,2017,120,120,Spring,,,Unaged,,
3DD.007770C170,5/9/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776F1A3D,5/13/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776F23DD,5/17/2017,2017,120,120,Spring,17-69335,1:0,Aged,1,
3DD.00776FCF2C,5/19/2017,2017,120,120,Spring,,,Unaged,,
3DD.0077708152,5/20/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776F32AD,5/25/2017,2017,120,120,Spring,,,Unaged,,
3DD.00776EAB71,4/5/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776EF375,4/5/2017,2017,121,120,Spring,,,Unaged,,
3DD.0077702233,4/7/2017,2017,121,120,Spring,,,Unaged,,
3DD.0077B6CB74,4/13/2017,2017,121,120,Spring,,,Unaged,,
3DD.003BC9E17C,5/4/2017,2017,121,120,Spring,17-69261,1:0,Aged,1,
3DD.00776FE76B,5/6/2017,2017,121,120,Spring,,,Unaged,,
3DD.007770C8AD,5/7/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776FC892,5/14/2017,2017,121,120,Spring,,,Unaged,,
3DD.007770AA1D,5/16/2017,2017,121,120,Spring,,,Unaged,,
3DD.0077702640,5/17/2017,2017,121,120,Spring,,,Unaged,,
3DD.0077707E7F,5/17/2017,2017,121,120,Spring,17-69336,1:0,Aged,1,
3DD.0077709D1D,5/17/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776EF5AC,5/18/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776EEB26,5/23/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776FC8D2,5/23/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776FDD79,5/23/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776FA931,5/27/2017,2017,121,120,Spring,17-69397,1:0,Aged,1,
3DD.00776F1375,5/30/2017,2017,121,120,Spring,,,Unaged,,
3DD.00776F7121,5/5/2017,2017,122,120,Spring,,,Unaged,,
3DD.00776F9B04,5/7/2017,2017,122,120,Spring,,,Unaged,,
3DD.00776E8CF3,5/8/2017,2017,122,120,Spring,,,Unaged,,
3DD.0077703D91,5/17/2017,2017,122,120,Spring,,,Unaged,,
3DD.0077704837,5/26/2017,2017,122,120,Spring,,,Unaged,,
3DD.00776F383F,5/7/2017,2017,123,120,Spring,,,Unaged,,
3DD.0077707BF6,5/9/2017,2017,123,120,Spring,,,Unaged,,
3DD.0077709134,5/18/2017,2017,123,120,Spring,,,Unaged,,
3DD.00776F25FC,5/20/2017,2017,123,120,Spring,,,Unaged,,
3DD.00776EA747,5/23/2017,2017,123,120,Spring,,,Unaged,,
3DD.00776FE734,5/23/2017,2017,123,120,Spring,,,Unaged,,
3DD.00776FB0CB,5/27/2017,2017,123,120,Spring,,,Unaged,,
3DD.00776EE73D,5/30/2017,2017,123,120,Spring,,,Unaged,,
3DD.00776FCDFA,4/6/2017,2017,124,120,Spring,,,Unaged,,
3DD.0077B706EB,4/14/2017,2017,124,120,Spring,17-69218,2:0,Aged,2,
3DD.0077B5EF53,4/16/2017,2017,124,120,Spring,,,Unaged,,
3DD.0077703C3E,5/5/2017,2017,124,120,Spring,17-69271,1:0,Aged,1,
3DD.00776F9499,5/6/2017,2017,124,120,Spring,17-69276,1:0,Aged,1,
3DD.00776FF584,5/19/2017,2017,124,120,Spring,17-69346,2:0,Aged,2,
3DD.00776FC68A,5/26/2017,2017,124,120,Spring,17-69389,1:0,Aged,1,
3DD.0077700D60,5/28/2017,2017,124,120,Spring,,,Unaged,,
3DD.007770407F,5/12/2017,2017,125,120,Spring,17-69309,1:0,Aged,1,
3DD.007770424D,5/16/2017,2017,125,120,Spring,17-69328,1:0,Aged,1,
3DD.00776F7ED6,5/23/2017,2017,125,120,Spring,17-69369,1:0,Aged,1,
3DD.007770CDE7,5/23/2017,2017,125,120,Spring,,,Unaged,,
3DD.00776E9D20,5/31/2017,2017,125,120,Spring,17-78003,1:0,Aged,1,
3DD.0077B6FE4F,4/15/2017,2017,126,120,Spring,,,Unaged,,
3DD.00776EB102,5/10/2017,2017,126,120,Spring,17-69305,2:0,Aged,2,
3DD.00776FE8E7,5/13/2017,2017,126,120,Spring,,,Unaged,,
3DD.00776EF5B2,5/14/2017,2017,126,120,Spring,,,Unaged,,
3DD.007770F13E,5/17/2017,2017,126,120,Spring,,,Unaged,,
3DD.00776FFCE4,5/23/2017,2017,126,120,Spring,,,Unaged,,
3DD.0077707BEA,4/7/2017,2017,127,120,Spring,,,Unaged,,
3DD.00776E9557,5/5/2017,2017,127,120,Spring,,,Unaged,,
3DD.00776F598B,5/8/2017,2017,127,120,Spring,17-69297,1:0,Aged,1,
3DD.00776FBADC,5/9/2017,2017,127,120,Spring,,,Unaged,,
3DD.0077700A68,5/17/2017,2017,127,120,Spring,,,Unaged,,
3DD.0077709C89,5/17/2017,2017,127,120,Spring,17-69333,1:0,Aged,1,
3DD.00776E9169,5/5/2017,2017,128,120,Spring,,,Unaged,,
3DD.00776FF1A8,5/6/2017,2017,128,120,Spring,,,Unaged,,
3DD.007770B23A,5/14/2017,2017,128,120,Spring,,,Unaged,,
3DD.00776E9600,5/17/2017,2017,128,120,Spring,,,Unaged,,
3DD.007770507D,5/17/2017,2017,128,120,Spring,,,Unaged,,
3DD.007770FB09,5/25/2017,2017,128,120,Spring,,,Unaged,,
3DD.00776F7DC8,5/26/2017,2017,128,120,Spring,,,Unaged,,
3DD.0077704EBA,4/5/2017,2017,129,120,Spring,,,Unaged,,
3DD.00776F7B02,4/7/2017,2017,129,120,Spring,,,Unaged,,
3DD.0077B6DB93,4/16/2017,2017,129,120,Spring,,,Unaged,,
3DD.00777019A6,4/23/2017,2017,129,120,Spring,17-69237,1:0,Aged,1,
3DD.00776FF22E,5/15/2017,2017,129,120,Spring,,,Unaged,,
3DD.003BC9E19D,5/4/2017,2017,130,130,Spring,17-69263,1:0,Aged,1,
3DD.007770C5D2,5/15/2017,2017,130,130,Spring,,,Unaged,,
3DD.00776FB0A5,5/20/2017,2017,130,130,Spring,,,Unaged,,
3DD.007770B430,5/22/2017,2017,130,130,Spring,,,Unaged,,
3DD.0077703CD0,5/18/2017,2017,131,130,Spring,,,Unaged,,
3DD.00776FCE0F,5/21/2017,2017,131,130,Spring,,,Unaged,,
